Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
531,CA-2022-857607,08/24/2022,08/30/2022,Same Day,CG-54650,Customer_0022,Corporate,United States,Los Angeles,Florida,64747,East,TEC-4433,Furniture,Tables,Safco Writing Desk,974.44,4,0.5,-116.93
532,CA-2022-624078,06/17/2022,06/21/2022,First Class,CG-54541,Customer_0058,Corporate,United States,Houston,Florida,80464,West,TEC-5909,Furniture,Tables,Bush Furniture,604.18,3,0.0,169.17
533,CA-2021-695791,10/29/2021,11/03/2021,Same Day,CG-59980,Customer_0053,Corporate,United States,New York,Washington,60650,West,TEC-4085,Office Supplies,Binders,Avery Heavy Duty,177.27,3,0.3,37.23
534,CA-2022-807668,08/30/2022,08/31/2022,Second Class,CG-14202,Customer_0177,Home Office,United States,Houston,California,34470,Central,TEC-4260,Office Supplies,Art,Dixon Ticonderoga,118.65,5,0.0,53.39
535,CA-2020-486559,05/22/2020,05/26/2020,Standard Class,CG-32521,Customer_0084,Corporate,United States,Houston,New York,24515,Central,TEC-3115,Technology,Computers,HP EliteBook,2051.93,9,0.0,718.18
536,CA-2023-424803,01/03/2023,01/07/2023,Same Day,CG-97135,Customer_0122,Consumer,United States,Seattle,Washington,50673,South,TEC-4325,Office Supplies,Binders,Cardinal Showcase,100.79,4,0.1,37.29
537,CA-2022-734229,10/26/2022,11/01/2022,Second Class,CG-78925,Customer_0085,Home Office,United States,Houston,Florida,70646,South,TEC-1640,Furniture,Tables,Safco Writing Desk,709.3,3,0.4,-28.37
538,CA-2020-535214,07/05/2020,07/08/2020,Second Class,CG-33537,Customer_0159,Home Office,United States,Houston,Florida,60418,South,TEC-4005,Furniture,Bookcases,Bush Barrister,3308.57,10,0.0,926.4
539,CA-2023-799040,12/01/2023,12/06/2023,Standard Class,CG-38476,Customer_0127,Corporate,United States,Seattle,California,58330,West,TEC-2253,Furniture,Chairs,HON 5700 Chair,580.33,3,0.2,69.64
540,CA-2020-584617,08/03/2020,08/08/2020,Standard Class,CG-19593,Customer_0164,Home Office,United States,Houston,Florida,55043,Central,TEC-7542,Furniture,Furnishings,Deflecto Docuholder,884.22,5,0.0,247.58
541,CA-2021-608306,02/02/2021,02/06/2021,Same Day,CG-18943,Customer_0022,Home Office,United States,Los Angeles,Florida,28383,West,TEC-8713,Technology,Accessories,Logitech MX Keys,992.53,3,0.5,-49.63
542,CA-2021-660625,07/25/2021,08/01/2021,Same Day,CG-32079,Customer_0020,Home Office,United States,New York,Texas,30119,East,TEC-8219,Technology,Phones,Motorola Edge,541.79,2,0.0,189.63
543,CA-2022-977135,01/03/2022,01/05/2022,Standard Class,CG-61199,Customer_0177,Corporate,United States,Houston,California,88407,East,TEC-1076,Office Supplies,Binders,Fellowes Binder,257.82,9,0.0,116.02
544,CA-2020-542166,04/09/2020,04/16/2020,Standard Class,CG-11908,Customer_0087,Consumer,United States,New York,New York,22661,South,TEC-3750,Technology,Computers,HP EliteBook,1119.98,4,0.0,391.99
545,CA-2020-755017,12/08/2020,12/09/2020,Second Class,CG-81002,Customer_0102,Corporate,United States,New York,New York,38020,South,TEC-2734,Office Supplies,Binders,Cardinal Showcase,254.89,6,0.1,94.31
546,CA-2021-581061,12/31/2021,01/03/2022,Second Class,CG-18652,Customer_0169,Corporate,United States,Seattle,Texas,15759,East,TEC-2103,Technology,Copiers,Brother HL-L2350DW,1228.76,6,0.1,331.77
547,CA-2021-364178,03/23/2021,03/27/2021,Standard Class,CG-88625,Customer_0084,Home Office,United States,Houston,New York,53522,Central,TEC-3872,Office Supplies,Art,Sanford Pencils,464.85,9,0.0,209.18
548,CA-2023-500945,07/25/2023,08/01/2023,Second Class,CG-75984,Customer_0151,Home Office,United States,New York,New York,12780,Central,TEC-3032,Office Supplies,Art,Sanford Pencils,124.24,6,0.5,6.21
549,CA-2021-311824,09/24/2021,09/26/2021,Second Class,CG-59250,Customer_0053,Home Office,United States,New York,New York,88390,South,TEC-8270,Technology,Phones,Apple iPhone 14,1049.43,3,0.2,199.39
550,CA-2021-887009,11/04/2021,11/06/2021,Standard Class,CG-40016,Customer_0188,Corporate,United States,Chicago,New York,36976,Central,TEC-9836,Furniture,Chairs,IKEA Markus,2009.08,7,0.2,241.09
551,CA-2020-563849,04/20/2020,04/26/2020,Standard Class,CG-18469,Customer_0126,Consumer,United States,Los Angeles,California,93147,East,TEC-3318,Office Supplies,Paper,Georgia-Pacific,286.01,7,0.0,128.7
552,CA-2021-426592,02/22/2021,02/24/2021,Second Class,CG-35891,Customer_0063,Corporate,United States,Los Angeles,Washington,42632,West,TEC-5966,Technology,Computers,Dell Inspiron 15,2081.39,9,0.5,-104.07
553,CA-2021-517589,08/07/2021,08/12/2021,Same Day,CG-31989,Customer_0121,Corporate,United States,Houston,Washington,89874,South,TEC-8101,Office Supplies,Paper,Xerox 4200,185.61,8,0.3,38.98
554,CA-2020-724094,11/15/2020,11/22/2020,Second Class,CG-82463,Customer_0187,Consumer,United States,Chicago,Florida,70771,South,TEC-6011,Technology,Copiers,HP LaserJet Pro,1007.09,2,0.2,191.35
555,CA-2022-305222,07/17/2022,07/20/2022,Second Class,CG-34854,Customer_0002,Consumer,United States,Seattle,Texas,74415,South,TEC-7628,Office Supplies,Labels,Maco Labels,66.66,2,0.5,3.33
556,CA-2022-230524,05/01/2022,05/05/2022,Same Day,CG-84135,Customer_0042,Consumer,United States,Houston,Texas,55688,Central,TEC-9349,Furniture,Furnishings,Eldon Wave Desk,1428.09,10,0.0,399.87
557,CA-2023-354125,12/23/2023,12/27/2023,Same Day,CG-14522,Customer_0093,Home Office,United States,New York,New York,44253,Central,TEC-8462,Office Supplies,Binders,Fellowes Binder,399.43,7,0.1,147.79
558,CA-2023-516983,10/26/2023,10/28/2023,Standard Class,CG-77965,Customer_0049,Corporate,United States,Los Angeles,Florida,43144,Central,TEC-5951,Technology,Computers,Dell Inspiron 15,1016.78,2,0.4,30.5
559,CA-2022-214582,10/22/2022,10/27/2022,First Class,CG-28705,Customer_0069,Home Office,United States,Los Angeles,Florida,50383,South,TEC-1105,Office Supplies,Storage,Iris Weathertight,350.69,7,0.0,157.81
560,CA-2020-868650,12/10/2020,12/17/2020,Same Day,CG-32365,Customer_0046,Corporate,United States,Los Angeles,New York,35954,South,TEC-8970,Technology,Phones,Apple iPhone 14,2869.89,7,0.2,545.28
561,CA-2021-948485,01/07/2021,01/12/2021,Second Class,CG-43993,Customer_0105,Corporate,United States,Seattle,California,93418,West,TEC-3721,Furniture,Tables,Safco Writing Desk,558.98,4,0.0,156.51
562,CA-2020-601111,06/12/2020,06/15/2020,Same Day,CG-98185,Customer_0195,Consumer,United States,New York,California,44875,West,TEC-1118,Furniture,Chairs,Steelcase Leap,421.08,2,0.1,84.22
563,CA-2023-609530,09/24/2023,09/29/2023,Same Day,CG-54175,Customer_0155,Corporate,United States,Chicago,Texas,99372,West,TEC-6620,Technology,Computers,Lenovo ThinkPad,350.27,1,0.2,66.55
564,CA-2021-446297,10/07/2021,10/14/2021,Standard Class,CG-10404,Customer_0117,Home Office,United States,Houston,New York,13365,East,TEC-3013,Furniture,Furnishings,Eldon Wave Desk,1393.1,10,0.3,55.72
565,CA-2022-103281,12/22/2022,12/25/2022,First Class,CG-12179,Customer_0163,Corporate,United States,New York,Texas,98857,East,TEC-8279,Furniture,Furnishings,Rogers Easel,2029.83,8,0.1,405.97
566,CA-2021-790318,04/23/2021,04/28/2021,Standard Class,CG-60444,Customer_0076,Home Office,United States,Los Angeles,New York,78164,South,TEC-9267,Furniture,Chairs,Steelcase Leap,2518.4,7,0.5,-302.21
567,CA-2020-276216,03/06/2020,03/08/2020,Same Day,CG-25162,Customer_0124,Home Office,United States,Seattle,New York,41897,South,TEC-4467,Technology,Accessories,Belkin Charger,5353.99,9,0.5,-267.7
568,CA-2020-502118,12/15/2020,12/22/2020,First Class,CG-38885,Customer_0185,Corporate,United States,Houston,California,97225,West,TEC-3224,Technology,Copiers,Brother HL-L2350DW,264.09,1,0.3,29.05
569,CA-2022-775268,12/30/2022,01/05/2023,First Class,CG-59415,Customer_0184,Home Office,United States,Houston,Washington,67273,South,TEC-4823,Technology,Accessories,Logitech MX Keys,5065.35,10,0.0,1772.87
570,CA-2021-880788,04/02/2021,04/05/2021,Standard Class,CG-85083,Customer_0095,Consumer,United States,Chicago,Florida,85617,West,TEC-1027,Furniture,Chairs,HON 5700 Chair,420.12,2,0.1,84.02
571,CA-2021-644998,09/28/2021,09/29/2021,Second Class,CG-23970,Customer_0102,Consumer,United States,Seattle,Florida,51409,East,TEC-3370,Furniture,Furnishings,Eldon Wave Desk,1946.28,6,0.0,544.96
572,CA-2021-727971,08/30/2021,09/06/2021,First Class,CG-50487,Customer_0129,Home Office,United States,New York,Texas,85231,East,TEC-8836,Furniture,Furnishings,Deflecto Docuholder,1958.48,10,0.0,548.37
573,CA-2023-260119,07/16/2023,07/23/2023,Second Class,CG-39500,Customer_0180,Home Office,United States,New York,New York,73898,East,TEC-7419,Furniture,Bookcases,IKEA Billy,977.92,7,0.3,39.12
574,CA-2021-894520,09/04/2021,09/11/2021,Same Day,CG-61257,Customer_0019,Home Office,United States,Chicago,Texas,35571,East,TEC-9978,Technology,Copiers,HP LaserJet Pro,3298.12,7,0.3,362.79
575,CA-2022-705193,03/17/2022,03/18/2022,Second Class,CG-67918,Customer_0179,Corporate,United States,Chicago,New York,37494,East,TEC-4573,Furniture,Chairs,IKEA Markus,1196.92,5,0.0,335.14
576,CA-2021-812449,02/04/2021,02/10/2021,Second Class,CG-17383,Customer_0025,Corporate,United States,Houston,New York,16877,West,TEC-2922,Furniture,Chairs,IKEA Markus,657.42,3,0.4,-26.3
577,CA-2022-352555,11/21/2022,11/27/2022,Same Day,CG-74045,Customer_0078,Home Office,United States,Seattle,New York,95563,Central,TEC-7150,Office Supplies,Art,Sanford Pencils,208.6,7,0.0,93.87
578,CA-2023-222292,11/17/2023,11/24/2023,Standard Class,CG-25997,Customer_0126,Home Office,United States,Seattle,New York,13018,West,TEC-8856,Furniture,Furnishings,Eldon Wave Desk,1734.65,8,0.0,485.7
579,CA-2021-412856,07/14/2021,07/20/2021,Second Class,CG-23033,Customer_0084,Consumer,United States,Seattle,New York,63127,West,TEC-1323,Office Supplies,Paper,Xerox 4200,479.99,8,0.4,62.4
580,CA-2022-105582,03/17/2022,03/22/2022,Same Day,CG-51195,Customer_0032,Consumer,United States,Los Angeles,Washington,37030,South,TEC-3641,Technology,Phones,Apple iPhone 14,544.53,2,0.0,190.59
581,CA-2020-543601,06/28/2020,07/03/2020,Standard Class,CG-42550,Customer_0077,Consumer,United States,Seattle,Texas,96397,Central,TEC-9750,Technology,Phones,Apple iPhone 14,2874.88,9,0.0,1006.21
582,CA-2022-821347,06/30/2022,07/02/2022,Standard Class,CG-96850,Customer_0012,Consumer,United States,New York,New York,28568,South,TEC-5910,Office Supplies,Storage,Iris Weathertight,265.48,6,0.1,98.23
583,CA-2021-177971,03/16/2021,03/18/2021,First Class,CG-44167,Customer_0098,Home Office,United States,Los Angeles,Florida,69777,East,TEC-2364,Office Supplies,Storage,Storex Dura,147.49,3,0.4,19.17
584,CA-2021-763874,06/04/2021,06/10/2021,Second Class,CG-58777,Customer_0145,Home Office,United States,Seattle,Washington,31501,South,TEC-7876,Office Supplies,Paper,Georgia-Pacific,91.29,4,0.2,26.47
585,CA-2020-657286,11/10/2020,11/13/2020,Standard Class,CG-99650,Customer_0141,Corporate,United States,New York,Texas,93909,South,TEC-2457,Furniture,Chairs,IKEA Markus,577.52,4,0.0,161.71
586,CA-2022-497024,01/13/2022,01/16/2022,Standard Class,CG-26187,Customer_0045,Home Office,United States,Chicago,Washington,74175,Central,TEC-2565,Technology,Computers,HP EliteBook,239.18,1,0.1,64.58
587,CA-2022-433443,12/19/2022,12/22/2022,Same Day,CG-33681,Customer_0089,Home Office,United States,Seattle,Washington,87937,Central,TEC-7597,Office Supplies,Storage,Iris Weathertight,111.73,2,0.0,50.28
588,CA-2022-249600,09/03/2022,09/08/2022,Same Day,CG-84391,Customer_0189,Corporate,United States,New York,Texas,42651,East,TEC-7852,Furniture,Chairs,IKEA Markus,2729.75,9,0.0,764.33
589,CA-2023-645883,12/18/2023,12/22/2023,Second Class,CG-50001,Customer_0163,Consumer,United States,Chicago,Florida,50991,East,TEC-2476,Furniture,Bookcases,Bush Barrister,1770.34,9,0.4,-70.81
590,CA-2023-879521,07/23/2023,07/24/2023,First Class,CG-82634,Customer_0127,Consumer,United States,Houston,Washington,27881,West,TEC-8858,Office Supplies,Paper,Hammermill Copy Paper,129.04,3,0.0,58.07
591,CA-2022-848851,10/16/2022,10/21/2022,Same Day,CG-80035,Customer_0192,Corporate,United States,Los Angeles,Washington,99663,West,TEC-1693,Furniture,Chairs,IKEA Markus,1410.89,4,0.0,395.05
592,CA-2023-638637,05/28/2023,06/01/2023,First Class,CG-16672,Customer_0109,Corporate,United States,Houston,New York,58927,East,TEC-2855,Office Supplies,Labels,Avery Address Labels,69.01,3,0.0,31.05
593,CA-2021-323415,11/23/2021,11/29/2021,Standard Class,CG-92729,Customer_0146,Corporate,United States,Los Angeles,Texas,94275,East,TEC-9446,Office Supplies,Binders,Cardinal Showcase,196.62,5,0.2,57.02
594,CA-2020-471083,03/13/2020,03/17/2020,Standard Class,CG-10675,Customer_0090,Home Office,United States,Los Angeles,Florida,56469,South,TEC-1145,Technology,Accessories,Logitech MX Keys,3841.42,10,0.2,729.87
595,CA-2020-229858,07/26/2020,07/30/2020,Same Day,CG-10905,Customer_0040,Home Office,United States,Chicago,New York,71695,South,TEC-7477,Technology,Phones,Motorola Edge,5034.64,9,0.4,151.04
596,CA-2022-788159,02/05/2022,02/08/2022,Same Day,CG-31211,Customer_0036,Corporate,United States,Houston,California,57085,Central,TEC-4251,Furniture,Tables,Bush Furniture,760.87,5,0.5,-91.3
597,CA-2020-268099,08/14/2020,08/16/2020,Second Class,CG-72822,Customer_0171,Corporate,United States,New York,Florida,74103,Central,TEC-9119,Technology,Computers,HP EliteBook,3482.99,7,0.0,1219.05
598,CA-2023-931219,10/28/2023,11/03/2023,Standard Class,CG-26531,Customer_0040,Corporate,United States,Seattle,California,99710,East,TEC-4874,Furniture,Furnishings,Rogers Easel,1104.98,7,0.0,309.39
599,CA-2020-186627,04/16/2020,04/22/2020,Same Day,CG-42472,Customer_0159,Consumer,United States,Seattle,New York,42698,Central,TEC-5606,Furniture,Chairs,Steelcase Leap,1578.93,8,0.5,-189.47
600,CA-2020-835203,08/23/2020,08/30/2020,Second Class,CG-34729,Customer_0152,Home Office,United States,Los Angeles,New York,25789,Central,TEC-3167,Office Supplies,Paper,Georgia-Pacific,195.56,7,0.0,88.0
601,CA-2022-153430,04/01/2022,04/02/2022,Same Day,CG-63385,Customer_0135,Corporate,United States,Los Angeles,New York,54063,Central,TEC-7980,Technology,Computers,HP EliteBook,446.59,1,0.0,156.31
602,CA-2022-468075,09/08/2022,09/09/2022,Same Day,CG-42370,Customer_0082,Consumer,United States,Los Angeles,California,10070,South,TEC-1854,Office Supplies,Binders,Cardinal Showcase,61.54,2,0.2,17.85
603,CA-2023-551839,09/14/2023,09/20/2023,Second Class,CG-43064,Customer_0126,Corporate,United States,Chicago,Texas,24618,Central,TEC-2587,Technology,Accessories,Anker USB-C Hub,2816.96,5,0.0,985.94
604,CA-2023-349825,10/02/2023,10/03/2023,First Class,CG-37529,Customer_0150,Corporate,United States,New York,California,27102,East,TEC-2971,Furniture,Bookcases,IKEA Billy,1864.4,6,0.3,74.58
605,CA-2020-416120,03/25/2020,03/30/2020,Same Day,CG-36476,Customer_0137,Home Office,United States,Los Angeles,California,26755,East,TEC-4140,Technology,Copiers,Canon ImageCLASS,1153.45,2,0.3,126.88
606,CA-2022-557311,05/06/2022,05/11/2022,Standard Class,CG-73284,Customer_0108,Home Office,United States,Seattle,California,31880,Central,TEC-5491,Office Supplies,Storage,Storex Dura,361.56,8,0.0,162.7
607,CA-2023-619072,11/27/2023,11/29/2023,Standard Class,CG-31694,Customer_0113,Home Office,United States,Houston,Washington,61150,Central,TEC-7567,Technology,Phones,Motorola Edge,1985.14,4,0.4,59.55
608,CA-2023-929053,05/28/2023,05/31/2023,Same Day,CG-76036,Customer_0182,Home Office,United States,Seattle,Texas,49768,East,TEC-4609,Technology,Phones,Apple iPhone 14,2871.23,10,0.0,1004.93
609,CA-2021-406019,08/29/2021,09/04/2021,Standard Class,CG-93835,Customer_0038,Corporate,United States,Los Angeles,Texas,16752,Central,TEC-5079,Office Supplies,Binders,Avery Heavy Duty,87.3,4,0.1,32.3
610,CA-2021-187289,03/06/2021,03/11/2021,First Class,CG-27512,Customer_0105,Home Office,United States,Chicago,Texas,17505,West,TEC-1170,Technology,Accessories,Belkin Charger,5888.87,10,0.3,647.78
611,CA-2021-857703,12/29/2021,12/31/2021,Same Day,CG-95698,Customer_0066,Home Office,United States,Seattle,Washington,37021,Central,TEC-8244,Technology,Accessories,Logitech MX Keys,4166.34,9,0.0,1458.22
612,CA-2021-486547,03/27/2021,03/30/2021,Second Class,CG-72784,Customer_0024,Corporate,United States,Los Angeles,Florida,34251,Central,TEC-3885,Technology,Copiers,Canon ImageCLASS,2341.51,8,0.4,70.25
613,CA-2021-286367,01/21/2021,01/26/2021,Same Day,CG-89668,Customer_0049,Consumer,United States,Los Angeles,California,65888,South,TEC-5018,Office Supplies,Paper,Georgia-Pacific,104.21,5,0.0,46.89
614,CA-2022-502643,07/20/2022,07/26/2022,Standard Class,CG-24422,Customer_0004,Home Office,United States,New York,New York,42550,South,TEC-2369,Technology,Computers,Lenovo ThinkPad,441.32,1,0.4,13.24
615,CA-2021-312149,07/02/2021,07/04/2021,Second Class,CG-72970,Customer_0195,Home Office,United States,Houston,New York,50289,West,TEC-6435,Technology,Phones,Motorola Edge,3246.53,6,0.0,1136.29
616,CA-2022-207809,09/07/2022,09/09/2022,First Class,CG-23443,Customer_0131,Corporate,United States,Los Angeles,California,39401,East,TEC-1393,Technology,Accessories,Belkin Charger,2243.07,9,0.0,785.07
617,CA-2021-820126,04/09/2021,04/13/2021,Standard Class,CG-74463,Customer_0044,Consumer,United States,Los Angeles,California,46937,South,TEC-6854,Technology,Accessories,Belkin Charger,1451.77,5,0.4,43.55
618,CA-2020-549449,06/05/2020,06/10/2020,First Class,CG-88592,Customer_0047,Home Office,United States,Houston,New York,97460,Central,TEC-5940,Technology,Accessories,Logitech MX Keys,441.8,1,0.0,154.63
619,CA-2023-950100,07/03/2023,07/10/2023,Standard Class,CG-10285,Customer_0039,Home Office,United States,Los Angeles,Texas,29369,Central,TEC-7399,Furniture,Chairs,Steelcase Leap,2323.46,8,0.2,278.82
620,CA-2022-251695,07/03/2022,07/09/2022,Standard Class,CG-52343,Customer_0033,Consumer,United States,Houston,Texas,51853,South,TEC-9097,Technology,Phones,Motorola Edge,4086.84,7,0.2,776.5
621,CA-2022-664917,05/18/2022,05/22/2022,Same Day,CG-79792,Customer_0138,Consumer,United States,Houston,California,86148,South,TEC-7911,Office Supplies,Storage,Fellowes Bankers Box,141.31,4,0.5,7.07
622,CA-2022-480002,12/15/2022,12/20/2022,Same Day,CG-27510,Customer_0029,Consumer,United States,Chicago,Texas,28264,East,TEC-5828,Office Supplies,Binders,Avery Heavy Duty,120.69,6,0.0,54.31
623,CA-2022-829578,07/31/2022,08/02/2022,Second Class,CG-59474,Customer_0188,Consumer,United States,Houston,Texas,17088,South,TEC-2736,Technology,Computers,Dell Inspiron 15,498.8,1,0.0,174.58
624,CA-2023-356949,09/19/2023,09/24/2023,Standard Class,CG-11635,Customer_0146,Corporate,United States,Los Angeles,New York,71573,West,TEC-3295,Furniture,Tables,Safco Writing Desk,648.93,3,0.0,181.7
625,CA-2022-400699,12/16/2022,12/22/2022,Standard Class,CG-30432,Customer_0016,Home Office,United States,New York,Washington,32751,Central,TEC-9245,Furniture,Furnishings,Rogers Easel,1415.96,6,0.0,396.47
626,CA-2020-843810,11/24/2020,11/25/2020,Second Class,CG-65531,Customer_0041,Corporate,United States,New York,Washington,59487,South,TEC-3050,Furniture,Furnishings,Rogers Easel,1773.94,5,0.2,212.87
627,CA-2021-956223,03/09/2021,03/13/2021,Same Day,CG-72575,Customer_0081,Home Office,United States,Houston,Florida,31603,West,TEC-1895,Technology,Copiers,Canon ImageCLASS,3978.3,9,0.0,1392.4
628,CA-2022-129411,01/30/2022,02/05/2022,Second Class,CG-46989,Customer_0042,Home Office,United States,New York,California,37775,South,TEC-1179,Technology,Accessories,Logitech MX Keys,462.25,2,0.3,50.85
629,CA-2021-691123,09/25/2021,09/27/2021,Same Day,CG-15987,Customer_0013,Corporate,United States,New York,Texas,11111,East,TEC-6843,Office Supplies,Binders,Avery Heavy Duty,117.01,5,0.0,52.65
